Ensembl_ID	count	chromosome	start	end
ENSG00000172967	0.0	22	16783412	16821699
ENSG00000174721	11.0	10	91906589	91909483
ENSG00000144182	132.0	2	99154955	99163157
ENSG00000112081	22479.0	6	36594353	36605600
ENSG00000221880	0.0	17	41033884	41034855
ENSG00000172969	0.0	3	75664330	75667220
ENSG00000100473	12.0	14	30874514	30895065
ENSG00000182771	0.0	10	85599555	86366493
ENSG00000010295	418.0	12	6538375	6556083
ENSG00000126249	347.78	19	34404384	34426168
ENSG00000131653	2954.0	16	2155698	2178129
ENSG00000282936	16.0	17	6636780	6640316
ENSG00000186648	0.0	14	24052000	24069728
ENSG00000104219	9489.0	8	17156029	17224799
ENSG00000126243	36.0	19	35935358	35945767
ENSG00000157020	16514.0	3	10293131	10321178
ENSG00000126247	9462.0	19	36139575	36150353
ENSG00000126246	22.47	19	35738801	35742453
ENSG00000186642	0.0	11	72576141	72674591
ENSG00000113971	3252.58	3	132680609	132722442
ENSG00000137942	3336.0	1	93448131	93554661
ENSG00000164985	2107.0	9	15464066	15511019
ENSG00000142687	3539.0	1	35433490	35557950
ENSG00000198879	252.0	10	7158624	7411486
ENSG00000142686	1959.0	1	35713875	35719472
ENSG00000077264	46.0	X	110944285	111227361
ENSG00000164023	4929.0	4	107824563	107915047
ENSG00000204217	9184.0	2	202376936	202567751
ENSG00000164451	2.0	6	116529013	116558868
ENSG00000198700	4819.0	1	201829141	201884294
ENSG00000178093	18.0	19	19512418	19515685
ENSG00000086102	4702.0	9	33290511	33371157
ENSG00000242110	654.7	5	33986178	34008108
ENSG00000116254	1.0	1	6101793	6180123
ENSG00000076685	6323.0	10	103088017	103193306
ENSG00000132305	6670.0	2	86143932	86195770
ENSG00000116251	4229.96	1	6181269	6209389
ENSG00000106648	0.0	7	151956379	152019934
ENSG00000182612	54.0	17	81637171	81648749
ENSG00000182613	0.0	5	181147586	181159285
ENSG00000023572	264.0	1	193096468	193106114
ENSG00000185658	11073.0	21	39184176	39321559
ENSG00000173868	3.0	17	49223362	49230766
ENSG00000159958	2.0	22	41922023	41926818
ENSG00000101470	3.0	20	45823214	45833745
ENSG00000116663	260.0	1	11664124	11674354
ENSG00000256825	3.41	12	133130984	133202369
ENSG00000214946	0.0	17	15732247	15749192
ENSG00000274070	192.0	7	74964818	75024798
ENSG00000172840	1092.0	16	66878589	66895754
ENSG00000132872	0.0	18	43267878	43277650
ENSG00000100124	1055.0	22	37830855	37849327
ENSG00000149451	11.0	20	3667965	3682246
ENSG00000270765	0.0	17	35744511	35752878
ENSG00000077080	0.0	7	100643097	100656461
ENSG00000101079	2866.0	20	36651766	36746078
ENSG00000154678	8410.0	7	31751179	32299329
ENSG00000101076	2.0	20	44355700	44434596
ENSG00000101074	0.0	20	44336986	44351235
ENSG00000224877	218.0	17	81239239	81241281
ENSG00000154856	47.0	18	10454628	10489948
ENSG00000153802	0.0	4	67820876	67884032
ENSG00000269035	0.0	19	17436611	17460804
ENSG00000076351	407.0	17	28394756	28407197
ENSG00000100665	0.0	14	94561091	94569913
ENSG00000100298	0.0	22	39097224	39104067
ENSG00000100299	163.0	22	50622754	50628173
ENSG00000175348	1844.0	11	8947294	8965011
ENSG00000007923	2979.0	1	6634168	6701924
ENSG00000100294	339.0	22	43132206	43143394
ENSG00000221944	222.0	2	232547968	232550592
ENSG00000266028	3100.54	1	206203345	206464443
ENSG00000155097	6111.0	8	103021063	103073051
ENSG00000100290	4.0	22	43110748	43129712
ENSG00000100292	812.0	22	35380361	35394214
ENSG00000155093	3.0	7	157539056	158587788
ENSG00000130948	0.0	9	96235306	96302152
ENSG00000143603	2.0	1	154697455	154870280
ENSG00000231256	0.0	17	43780435	43787612
ENSG00000049540	206.0	7	74027789	74069907
ENSG00000100575	492.0	14	58408494	58427614
ENSG00000150627	80.0	4	176065834	176182818
ENSG00000262919	844.0	X	153587919	153600045
ENSG00000126861	0.0	17	31272013	31297539
ENSG00000126860	82.28	17	31317560	31321884
ENSG00000177191	7.0	19	41425359	41428730
ENSG00000120053	1888.0	10	99396870	99430624
ENSG00000100577	631.0	14	77320884	77331597
ENSG00000151773	79.0	13	43823909	43879727
ENSG00000140459	13.0	15	74337759	74367740
ENSG00000197706	0.0	12	55247198	55248302
ENSG00000106013	5.0	7	118214669	118496171
ENSG00000140455	3573.0	15	63504511	63594640
ENSG00000151779	16691.0	2	15166909	15561330
ENSG00000185201	337.13	11	307631	315272
ENSG00000140450	1356.0	15	97960698	97973838
ENSG00000140451	271.0	15	64815632	64825668
ENSG00000125449	100.0	17	75109952	75130265
ENSG00000131873	6851.0	15	101175723	101251932
ENSG00000174529	62.0	1	205083129	205084460
ENSG00000110958	5310.24	12	56663341	56688408
ENSG00000101003	1203.0	20	25407727	25452628
ENSG00000183691	697.0	17	56593699	56595590
ENSG00000166265	0.0	21	26466209	26573284
ENSG00000010030	3.0	6	36354091	36387800
ENSG00000196126	0.0	6	32578769	32589848
ENSG00000174521	0.0	19	40216058	40218399
ENSG00000125445	1672.0	17	75261674	75266373
ENSG00000196123	517.0	16	67175602	67184040
ENSG00000125447	541.0	17	75236599	75262363
ENSG00000171116	3.23	X	149774068	149776867
ENSG00000171115	0.0	7	150450630	150479392
ENSG00000155897	0.0	8	130780301	131042426
ENSG00000197658	0.0	11	63079940	63144221
ENSG00000157168	1442.0	8	31639386	32767959
ENSG00000104938	0.0	19	7763149	7769605
ENSG00000155893	990.0	3	141228726	141367753
ENSG00000111530	26340.0	12	67269281	67319951
ENSG00000111537	0.0	12	68154768	68159747
ENSG00000197651	0.0	12	90905622	90955176
ENSG00000171119	1.0	19	5823802	5828324
ENSG00000197653	25.0	12	123762188	123936206
ENSG00000087274	13544.0	4	2843857	2930076
ENSG00000079156	463.0	2	178194481	178402891
ENSG00000103160	2506.0	16	84122146	84145192
ENSG00000079150	1102.0	2	178463664	178478600
ENSG00000113758	10357.0	5	177456608	177474401
ENSG00000279983	0.19	5	141223372	141245861
ENSG00000180921	5.0	8	143723933	143733801
ENSG00000153790	19.0	7	25134697	25180356
ENSG00000140988	64749.73	16	1962052	1964860
ENSG00000185340	104.0	22	29306582	29312785
ENSG00000255423	299.0	3	73061659	73063337
ENSG00000185345	7.0	6	161347420	162727771
ENSG00000151445	2165.0	14	77426675	77457952
ENSG00000160218	3248.03	21	44012319	44106552
ENSG00000160219	280.0	X	154675249	154751583
ENSG00000160216	3282.0	21	43865186	43986536
ENSG00000044012	0.0	1	42153421	42155824
ENSG00000160214	1351.0	21	43789513	43805293
ENSG00000140983	1008.0	16	668086	674174
ENSG00000169306	709.0	X	28587399	29956723
ENSG00000140986	0.0	16	1943974	1957606
ENSG00000140987	706.0	16	3382081	3401065
ENSG00000261247	0.01	15	30135149	30145567
ENSG00000081721	895.0	1	161749758	161757238
ENSG00000235568	0.0	22	42380410	42432395
ENSG00000171004	0.0	X	132626016	132961395
ENSG00000110484	0.0	11	62270155	62273156
ENSG00000056736	1.0	3	53846580	53865800
ENSG00000176171	14032.28	10	131966455	131982013
ENSG00000205858	0.0	7	16526880	16581568
ENSG00000205609	10995.5	16	28379579	28403879
ENSG00000198128	0.0	1	248046836	248063407
ENSG00000082684	0.0	3	122909193	123028605
ENSG00000205853	0.0	22	32359906	32382052
ENSG00000079482	1904.0	X	68042344	68433913
ENSG00000205856	0.0	22	32149006	32159322
ENSG00000205857	0.0	12	7765216	7774121
ENSG00000239642	0.0	5	131806993	131945698
ENSG00000165863	7.0	10	116663696	116670264
ENSG00000082175	5.0	11	101029624	101130524
ENSG00000176695	0.0	19	107104	117102
ENSG00000176697	21825.0	11	27654893	27722058
ENSG00000176692	89.0	16	86567251	86569728
ENSG00000164853	0.0	7	1232907	1237318
ENSG00000174839	1225.0	3	57625457	57693089
ENSG00000243440	0.0	21	14591930	14658821
ENSG00000174837	0.0	19	6887566	6940459
ENSG00000172992	1789.0	17	45023340	45061109
ENSG00000106211	988.0	7	76302544	76304295
ENSG00000111834	14.0	6	116616479	116632985
ENSG00000152049	842.0	2	223051814	223198399
ENSG00000102032	0.0	X	153935263	153944691
ENSG00000261793	0.0	9	137168854	137171984
ENSG00000106066	0.0	7	28995231	29195451
ENSG00000213347	130.62	5	177301461	177312757
ENSG00000261794	1.53	15	30604126	30614561
ENSG00000102034	1385.0	X	130064874	130110716
ENSG00000261796	604.48	3	129087575	129161036
ENSG00000143185	0.0	1	168540765	168543997
ENSG00000143184	0.0	1	168576473	168582077
ENSG00000102038	8485.0	X	129446501	129523500
ENSG00000134830	3.0	19	47332147	47347327
ENSG00000106069	0.0	7	29122274	29514328
ENSG00000134780	144.0	11	61680433	61747001
ENSG00000143183	4630.0	1	165724293	165827755
ENSG00000273047	1.7	20	63738270	63740398
ENSG00000109846	78.0	11	111908565	111923722
ENSG00000230453	592.0	9	33524394	33573009
ENSG00000058799	1285.0	1	53851719	53889834
ENSG00000187713	871.0	9	137204082	137205638
ENSG00000109667	27.0	4	9771153	10054936
ENSG00000048707	7387.0	1	12230067	12512047
ENSG00000105568	14813.0	19	52190039	52229533
ENSG00000273045	0.07	2	99141485	99151487
ENSG00000121644	8963.0	1	244652935	244709033
ENSG00000187715	0.0	3	127915232	127987671
ENSG00000225180	0.0	17	81165507	81183164
ENSG00000118579	2274.0	4	17614631	17634105
ENSG00000103740	0.0	15	78167468	78245688
ENSG00000064787	3.0	20	53936777	54070594
ENSG00000196510	4091.72	12	110372900	110403730
ENSG00000176473	710.0	14	100376418	100530303
ENSG00000230347	0.0	X	120948422	120951744
ENSG00000179630	341.91	13	43879284	43893932
ENSG00000176476	185.0	16	28553915	28591790
ENSG00000149609	3.0	20	33662284	33665619
ENSG00000273049	0.53	12	53985845	54034888
ENSG00000078687	496.0	17	77959240	78108835
ENSG00000121864	2891.0	3	179322991	179338583
ENSG00000251258	0.0	6	112347330	112351296
ENSG00000149600	1797.0	20	32702691	32743997
ENSG00000179636	0.0	14	21024109	21036276
ENSG00000184344	0.0	12	7689782	7695776
ENSG00000184345	0.0	3	51861629	51863424
ENSG00000184343	8.7	X	153776412	153785732
ENSG00000102290	1.0	X	91779261	92623230
ENSG00000204450	0.0	11	89968502	89975228
ENSG00000110218	5829.0	11	94128928	94181972
ENSG00000143768	0.0	1	225936598	225941489
ENSG00000181192	1967.0	10	12068972	12123225
ENSG00000188266	184.0	15	78507564	78537372
ENSG00000181195	1.0	8	56436674	56446734
ENSG00000177875	9.0	12	48183584	48185926
ENSG00000143761	14895.0	1	228082660	228099212
ENSG00000134160	3.0	15	31001061	31161273
ENSG00000104936	615.0	19	45769717	45782552
ENSG00000177879	3354.0	5	115841481	115914081
ENSG00000167077	33.0	22	41699499	41799456
ENSG00000122515	217.0	7	44748581	44769881
ENSG00000163026	2497.0	2	24029340	24049575
ENSG00000167074	667.0	22	41367333	41399326
ENSG00000147606	0.0	8	91209494	91398152
ENSG00000065308	18092.0	6	52497402	52576915
ENSG00000162775	3341.0	1	110338506	110346681
ENSG00000186017	535.0	19	36445119	36489902
ENSG00000162772	656.0	1	212565334	212620777
ENSG00000162771	13.0	1	212624474	212626778
ENSG00000147601	1083.9	8	73008864	73048122
ENSG00000257093	1199.0	7	141656728	141702153
ENSG00000270394	0.0	4	116298876	116300320
ENSG00000164327	11741.0	5	38937919	39074408
ENSG00000166886	4940.0	12	57088894	57095476
ENSG00000167619	5.0	19	42313325	42325062
ENSG00000172586	253.0	10	73782047	73783652
ENSG00000062038	0.0	16	68636189	68722616
ENSG00000152455	1623.0	10	14878820	14904315
ENSG00000152454	368.0	19	57940833	57947675
ENSG00000152457	565.0	10	14897359	14954432
ENSG00000123154	180.0	19	12666800	12675832
ENSG00000174448	3.0	18	54324358	54357964
ENSG00000123159	3694.0	19	14477760	14496149
ENSG00000083223	6189.0	9	86287733	86354454
ENSG00000099194	8397.0	10	100347124	100364834
ENSG00000181449	0.0	3	181711924	181714436
ENSG00000142623	2.0	1	17205126	17246005
ENSG00000100030	15199.0	22	21754500	21867680
ENSG00000118181	9055.21	11	119015712	119018691
ENSG00000258818	307.26	14	20684100	20701215
ENSG00000181444	4.0	7	149764182	149773479
ENSG00000163792	0.0	2	27149004	27156974
ENSG00000163793	0.0	2	27275421	27281499
ENSG00000168214	18007.0	4	26163455	26435131
ENSG00000163975	12.0	3	196988621	197029816
ENSG00000163794	0.0	2	27307400	27308445
ENSG00000163795	175.0	2	27377231	27380790
ENSG00000163798	1392.99	2	27663471	27694976
ENSG00000198917	1009.0	9	128819651	128829821
ENSG00000162512	2675.0	1	30869467	30908761
ENSG00000182180	4945.0	10	73248843	73252693
ENSG00000162510	10.0	1	30711277	30723587
ENSG00000132196	373.93	1	162790702	162812817
ENSG00000182187	0.0	2	208142573	208146168
ENSG00000188120	0.0	Y	23129355	23199094
ENSG00000182185	406.0	14	67819779	68730218
ENSG00000143369	1018.0	1	150508062	150513789
ENSG00000185290	0.0	7	56114681	56116400
ENSG00000126522	2190.49	7	66075798	66093558
ENSG00000185621	362.0	3	197960200	198043720
ENSG00000216588	3.0	19	44613630	44636781
ENSG00000126524	4074.0	7	66987677	66995601
ENSG00000172725	3432.91	11	67435510	67443821
ENSG00000167614	0.0	19	54415219	54436900
ENSG00000204022	0.0	10	88586753	88606976
ENSG00000260537	170.87	16	70299194	70372582
ENSG00000204020	0.0	10	88761406	88778242
ENSG00000172724	0.0	9	34689567	34691277
ENSG00000174780	14865.0	4	56466915	56503680
ENSG00000177257	0.0	8	7414860	7416863
ENSG00000175591	0.0	11	73218298	73236352
ENSG00000169918	12.12	15	31475398	31870789
ENSG00000071539	2113.0	5	892643	919357
ENSG00000071537	16509.0	14	81471549	81533861
ENSG00000169919	444.0	7	65960684	65982314
ENSG00000160471	2.0	19	55349306	55354814
ENSG00000187699	17.0	2	189879609	190203484
ENSG00000277726	4.71	1	11012662	11030528
ENSG00000228439	35.0	6	99520693	99531918
ENSG00000148950	110.0	11	31432401	31509645
ENSG00000187695	0.0	3	128909874	128971330
ENSG00000139725	209.91	12	121777754	121803403
ENSG00000139726	2576.0	12	122752774	122771064
ENSG00000141469	1129.0	18	45724127	45752520
ENSG00000139722	1008.58	12	122865328	122896444
ENSG00000137860	0.0	15	45252230	45277845
ENSG00000074211	1.0	4	6320578	6563600
ENSG00000181541	967.0	4	150581922	150584693
ENSG00000166046	1481.0	12	106301929	106347015
ENSG00000111863	21.0	6	11712054	11807046
ENSG00000183625	0.0	3	46163604	46266706
ENSG00000074219	1803.0	19	49340595	49362457
ENSG00000274267	2294.0	6	26031650	26032060
ENSG00000115459	564.0	2	85354394	85391752
ENSG00000157796	1492.0	4	39182404	39285810
ENSG00000140548	603.0	15	90001392	90082206
ENSG00000136521	1232.0	3	179604690	179627647
ENSG00000136527	20053.0	3	185915906	185938136
ENSG00000126214	9248.88	14	103561896	103714249
ENSG00000226761	69.0	12	11061365	11062294
ENSG00000226763	1.0	19	43596617	43614497
ENSG00000162543	1.0	1	20186085	20196048
ENSG00000183621	236.0	10	30820207	31031937
ENSG00000169891	27.0	X	16946691	17153280
ENSG00000154447	4499.0	4	169094256	169271105
ENSG00000169896	2.0	16	31259990	31332892
ENSG00000154114	1961.0	11	121024072	121090775
ENSG00000169894	0.0	7	100949555	100968346
ENSG00000167920	350.0	17	40819106	40836274
ENSG00000154118	3.0	16	87601835	87698156
ENSG00000214194	1296.0	7	113116718	113118613
ENSG00000167925	211.0	17	42188799	42194532
ENSG00000183486	45.0	21	41361943	41409390
ENSG00000187479	22.0	11	43925342	43944338
ENSG00000180318	0.0	12	85280107	85301784
ENSG00000179915	16.0	2	49918505	51225575
ENSG00000179914	0.0	1	160876539	160885170
ENSG00000179913	0.0	19	17794828	17813082
ENSG00000179912	714.12	12	57253762	57431005
ENSG00000127922	845.0	7	96481626	96709891
ENSG00000141314	10.0	17	32266176	32324661
ENSG00000172752	0.0	3	130345516	130484844
ENSG00000172201	771.0	6	19837386	19840684
ENSG00000187475	13.0	6	26107419	26108136
ENSG00000187474	0.0	19	51795163	51826189
ENSG00000179919	0.0	12	55221025	55221975
ENSG00000180316	0.0	6	36243203	36312229
ENSG00000122359	3695.0	10	80150889	80205572
ENSG00000223802	37.18	19	18868545	18896727
ENSG00000173404	0.0	20	20368121	20370949
ENSG00000011243	2154.0	19	15380048	15419141
ENSG00000173401	0.0	12	75334639	75370560
ENSG00000236761	0.2	6	131708684	131711017
ENSG00000157869	512.0	4	13361354	13484365
ENSG00000149646	11.0	20	35954564	36030700
ENSG00000173157	1.0	12	43353866	43551921
ENSG00000173156	139.0	11	67056818	67072013
ENSG00000165566	1.0	13	25161684	25172288
ENSG00000156875	4010.0	1	100038097	100083377
ENSG00000111832	2012.0	6	116571367	116597675
ENSG00000138180	2380.0	10	93496632	93529092
ENSG00000175826	615.0	17	7243591	7252491
ENSG00000121552	0.0	3	122325244	122341972
ENSG00000196353	0.0	3	131533555	132285410
ENSG00000069974	528.0	15	55202966	55319113
ENSG00000105971	13647.0	7	116287380	116508541
ENSG00000151413	1439.0	14	31489956	31861224
ENSG00000196357	326.0	19	36182060	36246257
ENSG00000091140	5109.0	7	107890970	107931730
ENSG00000125879	0.0	20	16748358	16770062
ENSG00000125878	0.0	20	603797	610398
ENSG00000196358	51.0	9	132161676	132244534
ENSG00000182795	2.0	1	207018521	207032756
ENSG00000257704	19.0	19	47274453	47275707
ENSG00000116132	5876.0	1	170662728	170739419
ENSG00000116133	15848.0	1	54849633	54887218
ENSG00000112167	497.0	6	39104064	39115189
ENSG00000121236	465.12	11	5596109	5612958
ENSG00000070778	1978.0	14	88465778	88554733
ENSG00000255223	0.0	11	56542262	56543281
ENSG00000116138	1864.0	1	15526813	15592379
ENSG00000070950	2317.0	3	8775402	8963773
ENSG00000111647	5510.0	12	100028455	100142848
ENSG00000070770	1850.0	16	58157907	58197920
ENSG00000274209	0.0	10	46286345	46330207
ENSG00000217555	538.18	16	66552563	66566251
ENSG00000255639	0.12	12	4657634	4744581
ENSG00000109471	0.0	4	122451470	122456725
ENSG00000085644	71.0	16	3129777	3142805
ENSG00000090487	2949.0	15	64963021	64990310
ENSG00000170989	1015.0	1	101236888	101241518
ENSG00000213648	8.6	16	29459889	29464976
ENSG00000119844	2098.0	2	64524305	64593005
ENSG00000183751	2099.0	16	1972037	1982933
ENSG00000183753	0.0	Y	22973819	23005465
ENSG00000089157	115277.94	12	120196686	120201235
ENSG00000065618	60.0	10	104031286	104086002
ENSG00000089154	16934.0	12	120127203	120194710
ENSG00000148773	14934.0	10	128096659	128126385
ENSG00000205086	0.0	2	41935368	41954266
ENSG00000205085	43.0	7	128672288	128687872
ENSG00000112276	1060.0	6	105096822	105137174
ENSG00000004864	1118.0	7	96120220	96322147
ENSG00000144649	13.0	3	42979267	43060211
ENSG00000144648	2.0	3	42804752	42887974
ENSG00000116396	52.0	1	110211343	110283100
ENSG00000198816	255.35	19	7515292	7521026
ENSG00000198815	4083.0	1	42176539	42335877
ENSG00000144644	0.0	3	30726200	30894765
ENSG00000144642	11330.0	3	28574791	30010391
ENSG00000205089	0.0	5	132747445	132754403
ENSG00000100593	7.0	14	77474394	77498850
ENSG00000100592	898.0	14	59188646	59371405
ENSG00000100591	3196.0	14	77457870	77469474
ENSG00000100596	17383.0	14	77505997	77616773
ENSG00000155249	0.0	14	19930917	19936757
ENSG00000054965	2778.0	11	73400487	73598189
ENSG00000100599	120.0	14	92513774	92688994
ENSG00000050426	664.0	12	51047962	51060424
ENSG00000159239	5.0	2	74393836	74421662
ENSG00000130255	3071.0	19	5674947	5691876
ENSG00000130254	1057.87	19	5586999	5624046
ENSG00000151090	1.0	3	24117160	24495282
ENSG00000152219	1949.0	11	30323051	30338227
ENSG00000151093	420.0	3	25782917	25794534
ENSG00000103569	0.0	15	58138169	58185911
ENSG00000073792	4784.0	3	185643739	185825056
ENSG00000152213	0.0	13	49628299	49633872
ENSG00000152217	75.0	18	44680173	45068510
ENSG00000270024	33.22	8	66667596	66860472
ENSG00000152214	0.0	18	42743227	43115691
ENSG00000138399	1152.0	2	169529749	169573875
ENSG00000121807	0.0	3	46353734	46360928
ENSG00000125386	1026.0	4	2536631	2732565
ENSG00000170185	2802.0	4	143184917	143223830
ENSG00000125384	2317.0	14	52314305	52328606
ENSG00000125388	101.0	4	2963608	3040747
ENSG00000061918	236.0	4	155758992	155807591
ENSG00000267168	0.0	17	76732978	76738522
ENSG00000164161	1322.0	4	144646021	144745271
ENSG00000164162	543.0	4	144831908	145098541
ENSG00000164163	14939.0	4	145097932	145129179
ENSG00000100629	980.0	14	80476983	80959517
ENSG00000100628	38.0	14	93934153	93976791
ENSG00000171858	4160.0	20	62387116	62388520
ENSG00000164167	422.0	4	146175685	146200000
ENSG00000164168	6323.0	4	147617383	147672044
ENSG00000164169	1651.0	4	147637785	147684230
ENSG00000104497	462.0	8	81799581	81842866
ENSG00000100626	9.0	14	69259277	69357033
ENSG00000206190	2564.0	15	25677273	25865172
ENSG00000171853	1267.0	2	3379675	3485094
ENSG00000258873	0.0	19	57154021	57167443
ENSG00000197403	0.0	1	158747814	158772195
ENSG00000259571	480.0	11	122115354	122116215
ENSG00000197405	2.0	19	47290023	47322066
ENSG00000215712	462.0	6	157289386	157323601
ENSG00000175806	138.0	8	10054268	10428891
ENSG00000175809	0.0	X	22272943	22274461
ENSG00000197408	0.0	19	40991299	41018398
ENSG00000135697	0.0	16	81238448	81291142
ENSG00000135747	3.03	1	246945547	247078811
ENSG00000174527	0.0	12	109347903	109455523
ENSG00000176783	1802.0	5	179550558	179610026
ENSG00000160917	903.0	7	99438922	99457371
ENSG00000170458	2.0	5	140631728	140633701
ENSG00000059915	85.0	10	102402617	102421539
ENSG00000170454	0.0	12	52424070	52434525
ENSG00000170325	1377.0	11	129899706	130002835
ENSG00000170324	0.25	10	48153088	48274870
ENSG00000170323	364.0	8	81478419	81483263
ENSG00000170322	1852.0	11	129863636	129895590
ENSG00000125652	302.0	19	6372433	6375251
ENSG00000110031	549.0	11	58526871	58578220
ENSG00000071051	1291.0	2	105744897	105894274
ENSG00000081818	3.0	5	141121799	141125623
ENSG00000102996	25.0	16	58025566	58046901
ENSG00000135052	4357.0	9	86026146	86100173
ENSG00000134318	12536.0	2	11179761	11348330
ENSG00000178662	107.0	2	165469647	165689407
ENSG00000134317	28.0	2	9951693	10002277
ENSG00000143514	4734.0	1	223779899	223845972
ENSG00000143515	10470.0	1	154325553	154351307
ENSG00000143512	1.0	1	222522258	222548103
ENSG00000011143	409.0	17	58205437	58219605
ENSG00000144230	0.0	2	127645864	127652639
ENSG00000178665	106.99	7	55887475	55942225
ENSG00000185869	357.0	19	36888124	36916291
ENSG00000182405	396.0	15	34102073	34108684
ENSG00000124839	2.0	2	237574322	237601614
ENSG00000160211	3088.0	X	154531391	154547572
ENSG00000150540	368.0	2	137964020	138016364
ENSG00000182400	2283.0	14	39147811	39170532
ENSG00000124380	903.99	2	69893560	69905575
ENSG00000150630	1588.0	4	176683538	176792727
ENSG00000124831	5590.0	2	237627576	237813682
ENSG00000272886	2896.0	3	53283428	53347610
ENSG00000049283	0.0	17	50532543	50543750
ENSG00000075826	113.7	10	100486642	100519864
ENSG00000117448	3372.0	1	45550543	45570049
ENSG00000103248	244.0	16	86530176	86555235
ENSG00000103249	911.0	16	1444934	1475580
ENSG00000182378	819.0	X	276322	303356
ENSG00000103245	773.0	16	729753	741329
ENSG00000256618	0.0	17	22523111	22524663
ENSG00000272822	12.72	12	48903503	48957365
ENSG00000064313	6401.0	8	119730775	119832863
ENSG00000160007	7903.0	19	46918676	47005077
ENSG00000215012	1357.62	22	19846138	19854896
ENSG00000102195	0.0	X	151176653	151181465
ENSG00000175470	1236.0	10	131900644	131959834
ENSG00000243678	14803.0	17	51165435	51171747
ENSG00000204595	0.0	19	53632056	53637009
ENSG00000204592	6130.0	6	30489467	30494205
ENSG00000215018	5.0	7	7356203	7535853
ENSG00000204590	2969.0	6	30541377	30557174
ENSG00000204842	1131.0	12	111452214	111599676
ENSG00000204843	29465.56	2	74361154	74392087
ENSG00000159069	4608.0	9	136940435	136944696
ENSG00000204849	0.0	9	39355669	39361959
ENSG00000134569	888.0	11	46856868	46918642
ENSG00000109519	2889.0	4	7058906	7068197
ENSG00000234186	0.0	16	27066707	27069165
ENSG00000049759	1202.0	18	58044367	58401540
ENSG00000140320	504.0	15	40439721	40468242
ENSG00000185942	0.0	8	62248591	62999652
ENSG00000274874	0.0	12	123973944	124088594
ENSG00000075790	2574.0	7	107579977	107629170
ENSG00000077498	0.0	11	89177452	89295759
ENSG00000151239	19062.62	12	43793723	43806375
ENSG00000254445	12.01	11	111912736	111926871
ENSG00000103023	0.0	16	58279997	58295047
ENSG00000107077	2150.26	9	6720863	7175648
ENSG00000103021	179.0	16	58231157	58283836
ENSG00000100376	623.0	22	45308968	45341955
ENSG00000103024	346.0	16	1770286	1771730
ENSG00000151233	2477.0	12	42081845	42144879
ENSG00000177409	1195.0	7	93130055	93148369
ENSG00000160613	3955.57	11	117204337	117232525
ENSG00000215906	0.0	1	22953043	22965338
ENSG00000106304	0.0	7	123925237	123971414
ENSG00000106305	1425.0	7	6009245	6023834
ENSG00000103091	1365.0	16	74871367	75000173
ENSG00000129925	2206.0	16	370773	387113
ENSG00000135744	3.0	1	230702523	230714297
ENSG00000273513	0.25	17	37924415	37935365
ENSG00000120868	6088.0	12	98645141	98735433
ENSG00000261236	1679.0	8	144262102	144291370
ENSG00000171320	763.0	8	27771949	27812640
ENSG00000120860	1242.0	12	102012927	102062149
ENSG00000175662	1406.0	17	17843511	17972422
ENSG00000139531	840.0	12	55997180	56006641
ENSG00000147459	6950.0	8	25184723	25418082
ENSG00000142178	99.5	21	43414515	43427128
ENSG00000105976	11336.0	7	116672390	116798386
ENSG00000139537	10.0	12	48904110	48931840
ENSG00000142173	22569.0	21	46098097	46132849
ENSG00000135372	3579.0	11	34105602	34147670
ENSG00000179133	13.0	10	23201916	23344845
ENSG00000147457	2767.0	8	23243637	23262000
ENSG00000179134	1132.0	19	39342396	39385710
ENSG00000147454	1437.0	8	23528805	23575463
ENSG00000123384	30037.0	12	57128493	57213351
ENSG00000138795	23.0	4	108047545	108168956
ENSG00000198513	814.0	14	50532509	50633068
ENSG00000242366	0.12	2	233617645	233773310
ENSG00000123388	0.0	12	53973126	53977643
ENSG00000178982	7223.0	19	38619082	38636955
ENSG00000178980	717.0	19	47778572	47784686
ENSG00000152669	1.0	5	55231152	55233680
ENSG00000183117	39.0	8	2935353	4994972
ENSG00000183114	1.0	1	20552439	20555010
ENSG00000178988	2869.0	4	6707701	6709880
ENSG00000145349	14419.0	4	113451032	113761927
ENSG00000145348	2704.0	4	106041599	106321495
ENSG00000168661	207.0	19	34926903	34945170
ENSG00000095917	0.0	16	1256059	1258998
ENSG00000141854	3.0	19	14072536	14075062
ENSG00000149564	1.0	11	124752583	124762290
ENSG00000205649	0.0	4	70028413	70036538
ENSG00000084234	10994.0	11	130069837	130144811
ENSG00000179058	0.0	9	129612225	129620776
ENSG00000179059	0.0	4	187995771	188005050
ENSG00000048392	4847.0	8	102204502	102239118
ENSG00000179057	0.0	11	18704305	18726230
ENSG00000188807	222.0	1	9588922	9614873
ENSG00000155744	1859.0	2	200973718	201071671
ENSG00000250913	0.0	4	9272364	9272914
ENSG00000111077	957.0	12	53046969	53064372
ENSG00000205643	295.0	22	46244011	46250679
ENSG00000179051	2925.0	1	17406760	17439724
ENSG00000185946	155.35	1	103525691	103555239
ENSG00000142396	1014.67	19	58305319	58315663
ENSG00000255398	0.0	12	122714756	122716892
ENSG00000249915	4483.92	5	271621	353856
ENSG00000267140	0.0	18	35443871	35497940
ENSG00000240432	0.0	21	30425265	30425968
ENSG00000130717	1011.0	9	131523801	131531268
ENSG00000156017	2444.0	9	74981020	75028423
